tw_id,sentiment_labels,sentiment_winner,stance_labels,stance_winner
1101468696671862787,0|0|0|0,0,0|0|0|0,0
1237102518792007681,0|0|0|0,0,0|0|0|0,0
1105176687954874368,0|0|0|0,0,0|0|0|0,0
1222997805330989063,0|0|0|4,0,0|0|0|0,0
1258557960126705666,4|3|3|2,3,3|3|1|3,3
1268206778929610755,1|1|2|1,1,1|1|3|3,-1
1099149571123527680,0|0|0|0,0,0|0|0|0,0
1098911389043879936,2|2|2|2,2,NA|NA|NA|NA,NA
1270062274728931333,1|1|1|1,1,1|1|1|1,1
1301894446158622720,0|0|0|0,0,0|0|0|0,0
1301841505884274688,1|1|1|2,1,NA|NA|NA|NA,NA
1267865122669768708,1|1|1|1,1,1|1|1|1,1
1312812114193547264,3|3|3|3,3,3|3|3|3,3
1312810953386397697,0|0|0|0,0,NA|NA|NA|NA,NA
1179503153496150016,1|1|1|1,1,1|1|1|1,1
1271186178713288714,1|1|1|2,1,0|0|0|0,0
1292898276463845377,1|1|4|1,1,1|1|1|1,1
1191510991298859008,3|3|4|3,3,3|3|3|3,3
1191271667839971328,0|0|0|0,0,NA|NA|NA|NA,NA
1243683522860195842,3|0|0|0,0,0|0|0|0,0
1068876004133879809,2|0|2|2,2,0|0|0|3,0
1038099034672652288,1|1|1|1,1,0|0|0|3,0
1037862867821907968,1|1|1|1,1,NA|NA|NA|NA,NA
1302208494997843969,1|1|1|3,1,1|1|1|3,1
1302025870232768512,0|0|2|3,0,NA|NA|NA|NA,NA
997599456630640641,1|0|1|2,1,0|0|0|3,0
997596634921029632,2|0|2|0,-1,NA|NA|NA|NA,NA
1308454131825336320,1|1|1|1,1,1|1|1|1,1
859350044687859712,1|1|3|1,1,0|0|0|0,0
1222814735822921729,1|1|1|2,1,1|1|1|3,1
1238245866462482432,0|3|3|3,3,0|0|3|0,0
1238242370958888964,0|4|0|0,0,NA|NA|NA|NA,NA
1293340754379714560,1|1|1|1,1,1|1|1|1,1
1297554822774824960,3|3|3|3,3,3|3|1|3,3
1267876780322545665,1|1|1|3,1,1|1|1|1,1
1247867277455888384,1|1|3|1,1,1|1|1|1,1
1271175373141823489,1|1|1|1,1,0|0|0|0,0
1005920897662844930,1|1|1|1,1,1|1|1|1,1
1274803227268177922,1|1|1|1,1,1|1|1|1,1
1277002828771471360,1|1|1|1,1,0|0|0|0,0
1113884877324263424,1|1|2|1,1,3|0|3|3,3
1268195992840609792,1|4|4|4,4,1|1|1|1,1
1268960321793937409,1|1|1|1,1,1|1|1|1,1
1308897827205120001,1|1|1|1,1,1|1|1|1,1
1293479158589333504,1|1|1|1,1,0|1|0|1,-1
1216810020547047424,1|1|1|3,1,1|0|1|3,1
1282795454980395009,1|1|1|3,1,3|1|3|3,3
1277985410501632006,1|1|1|1,1,1|1|1|1,1
1128636987735457795,2|2|2|2,2,NA|NA|NA|NA,NA
1255962075077251072,2|1|2|2,2,0|0|0|3,0
1256366529601470464,0|0|0|0,0,0|0|0|0,0
981823384303611904,0|0|0|0,0,0|0|0|0,0
981658760786665473,3|3|3|3,3,NA|NA|NA|NA,NA
1271570129839587328,0|0|0|3,0,0|0|0|0,0
1271563438116925442,3|3|3|3,3,NA|NA|NA|NA,NA
1301497735112200192,1|1|4|3,1,0|1|0|3,0
1191348189028397056,1|1|1|3,1,1|1|1|1,1
1191328192268771329,1|1|1|1,1,NA|NA|NA|NA,NA
1163828802390282240,3|3|3|3,3,3|0|3|3,3
1274877237876097025,1|1|1|2,1,1|1|1|1,1
1291166854308913153,1|1|1|1,1,1|1|1|1,1
1285568485276504064,1|3|1|1,1,1|3|3|3,3
1244919814398902284,1|3|4|3,3,3|0|2|3,3
1303628810101952512,1|1|1|3,1,1|1|1|1,1
1303474137373999104,1|1|1|1,1,NA|NA|NA|NA,NA
1148584617974345729,1|0|2|2,2,0|0|0|3,0
1148577817086570496,0|0|0|2,0,NA|NA|NA|NA,NA
1287727866474569729,1|1|4|1,1,1|1|1|1,1
863527124954738688,3|3|3|3,3,3|1|3|3,3
1284784038218207233,0|0|0|3,0,0|0|0|0,0
1218685068379594753,0|0|0|4,0,0|0|0|0,0
1270067780524609539,3|3|1|3,3,1|1|1|1,1
1279141260159324160,3|3|3|3,3,1|1|1|1,1
1287719482513924096,1|1|1|1,1,1|1|1|1,1
1292871002817540096,3|1|3|3,3,1|1|1|3,1
1219343258058461191,0|0|0|0,0,NA|NA|NA|NA,NA
1236681224967655424,0|0|0|2,0,0|0|0|0,0
1181636263033606144,3|1|3|3,3,1|0|1|3,1
919735332391747584,3|3|3|3,3,1|1|1|1,1
1304583354780712961,1|1|1|2,1,0|0|0|0,0
1278432397961449475,1|1|1|3,1,1|1|1|3,1
1278312895802155009,0|0|0|0,0,NA|NA|NA|NA,NA
1239215614662770688,2|0|2|2,2,0|0|0|0,0
1239161014412853249,2|0|2|2,2,NA|NA|NA|NA,NA
1286391571097817088,3|3|3|3,3,1|1|1|3,1
1227009084106387458,1|3|1|3,-1,1|1|1|1,1
1267810335567704064,1|1|1|1,1,1|1|1|1,1
1108521680467578880,4|0|0|0,0,3|0|0|0,0
1108487324504068098,1|1|2|3,1,NA|NA|NA|NA,NA
1257058294188908551,2|3|3|3,3,3|0|3|3,3
1257053141746532354,1|3|1|3,-1,NA|NA|NA|NA,NA
1275929727245656065,3|3|3|3,3,1|1|1|3,1
1300463586070990849,3|3|3|3,3,1|3|3|3,3
1244914127887380481,1|1|1|1,1,0|0|0|3,0
1026215914960826371,1|1|1|1,1,1|1|1|3,1
1013861545791709184,0|0|2|0,0,NA|NA|NA|NA,NA
1161024092721549318,1|1|1|1,1,1|1|1|1,1
1305944500569870348,1|1|3|1,1,1|1|1|1,1
1259522149779484678,1|1|1|1,1,1|1|1|1,1
1122096916081332226,3|3|3|3,3,1|1|1|1,1
1311496014248005637,3|1|3|3,3,1|1|1|1,1
1306645649711083527,1|1|1|3,1,1|1|1|1,1
1306601811105714176,1|1|1|4,1,NA|NA|NA|NA,NA
1289695577676996608,4|2|3|2,2,3|3|1|3,3
1163382806388588545,1|1|1|2,1,1|1|1|1,1
943588767264313344,2|1|2|2,2,1|1|1|3,1
943413169313206272,2|1|2|2,2,NA|NA|NA|NA,NA
1243647076170444801,1|1|1|1,1,0|0|0|3,0
875208844695056384,0|0|0|0,0,0|0|0|0,0
875030587748343809,0|1|0|2,0,NA|NA|NA|NA,NA
1293489675231989760,1|1|1|1,1,1|1|1|1,1
920203651200806913,1|1|1|1,1,1|1|1|1,1
920005120242470912,2|4|4|0,4,NA|NA|NA|NA,NA
1299852209484697602,1|1|1|1,1,1|1|1|1,1
1267873597718175745,1|1|1|1,1,1|1|1|1,1
836901151039696898,1|1|4|1,1,0|0|0|3,0
836885611227328516,1|1|1|3,1,NA|NA|NA|NA,NA
1259574547025727495,1|4|4|4,4,0|0|0|2,0
1306117927654092800,3|3|1|3,3,1|1|1|1,1
1303271596178710528,3|3|1|3,3,1|1|1|1,1
1030210498996961280,0|0|0|0,0,0|0|0|0,0
1029891117532233728,2|2|2|2,2,NA|NA|NA|NA,NA
1222285434312589312,1|1|1|3,1,1|1|1|3,1
1287419932288987136,3|3|3|3,3,1|1|0|0,-1
1253793621624709121,3|3|3|3,3,1|1|1|1,1
1267810302524964864,1|1|1|1,1,1|1|1|1,1
989138577886937088,0|0|2|0,0,0|0|0|3,0
989066790390071296,0|0|0|0,0,NA|NA|NA|NA,NA
1196569005236137991,1|1|1|1,1,1|1|1|1,1
1267819293053337600,1|1|1|3,1,1|1|1|1,1
1275184560767225858,1|1|1|1,1,1|1|1|1,1
1216511628885340160,3|3|3|3,3,0|1|1|3,1
1267808411002957824,1|1|1|1,1,1|1|1|1,1
932681103630065665,1|1|1|1,1,1|1|1|1,1
1128911204217499649,0|0|0|4,0,0|0|0|0,0
1299654694923632641,1|0|3|3,3,1|0|1|3,1
1181923788100980738,3|3|3|3,3,1|1|1|1,1
1258065068622741509,1|1|1|1,1,1|1|1|1,1
1181909565778124801,1|1|1|1,1,1|1|1|1,1
1308463646830407681,3|3|3|3,3,1|1|1|3,1
1267922089681575936,1|1|1|2,1,1|1|1|3,1
955930857256124416,3|3|3|3,3,1|1|1|3,1
955542674332827648,0|0|0|2,0,NA|NA|NA|NA,NA
1282805029792096256,1|1|1|2,1,1|1|1|3,1
1267827500576432129,0|0|3|3,-1,0|0|0|0,0
1266788246786322432,1|1|1|1,1,1|1|1|1,1
1138717341527760896,1|1|1|1,1,1|1|1|1,1
1138462538650345472,0|0|0|0,0,NA|NA|NA|NA,NA
1294195370105413634,0|0|0|0,0,0|0|0|0,0
1296588148315750400,1|1|1|1,1,1|1|1|1,1
1296573290224463872,1|1|3|1,1,NA|NA|NA|NA,NA
1287413078653534208,1|1|1|1,1,1|1|1|1,1
1177040347010088961,2|0|2|2,2,0|0|3|0,0
1263786286114095104,0|0|0|0,0,0|0|0|0,0
1230776081378086912,1|3|3|3,3,1|1|1|3,1
1300812457045381126,3|1|3|3,3,1|1|1|1,1
1258099928510935040,3|3|3|3,3,1|1|1|3,1
917051821457362944,3|3|3|3,3,3|1|3|3,3
916781598368043013,3|3|3|3,3,NA|NA|NA|NA,NA
1043166005688713217,3|0|3|3,3,1|0|3|0,0
1297327648599953409,0|0|0|4,0,0|0|0|0,0
1114161900630286336,0|0|0|0,0,0|0|0|0,0
1114156775488524291,0|0|2|0,0,NA|NA|NA|NA,NA
1281018659683602432,1|1|1|1,1,1|1|1|1,1
1255563009520476163,3|3|3|3,3,3|0|3|3,3
1283323608446701568,3|3|1|3,3,1|1|1|1,1
1290707601588715529,1|3|1|1,1,1|1|1|1,1
929652092112916480,1|1|1|1,1,1|1|1|1,1
1271219505734221825,3|3|3|3,3,1|1|1|1,1
1278082976119771141,1|1|4|1,1,0|1|0|0,0
997021377814192129,0|0|0|2,0,0|0|0|0,0
997020360997523457,0|0|0|2,0,NA|NA|NA|NA,NA
1256352337926533122,0|0|0|0,0,0|0|0|0,0
1270328043375116295,3|3|3|3,3,1|1|1|3,1
1264968358367236101,1|1|1|1,1,1|1|1|1,1
1280852718026981376,0|1|0|0,0,0|0|0|0,0
1250734755534049280,1|1|1|1,1,1|1|1|1,1
1273520611982180352,0|0|0|0,0,0|0|0|0,0
1266723406164242437,1|1|1|1,1,0|0|0|3,0
1266715844744273920,1|0|1|0,-1,NA|NA|NA|NA,NA
997360918743977984,3|3|3|3,3,3|1|3|1,-1
1281206662725017600,1|1|1|1,1,1|1|1|1,1
1280984637641236480,0|0|0|0,0,NA|NA|NA|NA,NA
1165930777328214016,4|1|1|1,1,0|2|1|1,1
1296509177356066816,1|1|1|1,1,1|1|1|1,1
1259792867834413059,2|1|3|3,3,0|0|0|3,0
1259749277489823744,2|1|3|3,3,NA|NA|NA|NA,NA
1136198811464998913,3|3|3|3,3,3|1|3|3,3
1262051920610578446,1|1|1|1,1,1|1|1|1,1
1303222211596169222,3|1|3|3,3,1|1|1|3,1
897024242440695808,0|0|0|0,0,0|0|0|0,0
897012040572841985,0|0|0|0,0,NA|NA|NA|NA,NA
1292963511379865605,3|1|1|3,-1,1|1|1|1,1
1122958974167453696,1|3|1|3,-1,1|1|3|3,-1
863717864355844096,1|1|1|1,1,1|1|1|1,1
925823189464375296,0|0|0|2,0,0|0|0|3,0
925811763278426118,0|0|0|0,0,NA|NA|NA|NA,NA
1250505211606679554,1|1|1|3,1,1|1|1|1,1
1267953373308911617,1|1|1|1,1,1|1|1|1,1
863536879563571200,3|3|3|3,3,0|0|0|3,0
1256182651788177413,1|1|4|0,1,1|1|1|3,1
1255842437513261059,1|1|1|1,1,NA|NA|NA|NA,NA
1275147152470261766,3|3|3|3,3,3|3|1|3,3
1270158999317549057,1|3|3|2,3,3|1|3|1,-1
1088582508663386112,3|3|2|1,3,3|3|3|3,3
856755356298510337,1|1|1|3,1,1|1|1|1,1
856448845353562112,1|1|1|1,1,NA|NA|NA|NA,NA
1259415026957455361,1|1|1|2,1,0|0|0|0,0
960675558198784005,1|3|1|3,-1,1|1|1|3,1
960451678196596736,0|0|0|0,0,NA|NA|NA|NA,NA
1285512522402013184,1|3|4|4,4,1|1|0|1,1
1098691145784311819,3|1|3|0,3,1|3|3|0,3
1118505925374107648,3|3|3|3,3,1|1|0|3,1
1303453329389948928,3|3|4|3,3,1|1|1|3,1
1216821312301170689,3|3|3|3,3,1|1|1|3,1
1309114416517054465,3|3|1|3,3,1|1|1|1,1
1242153260884152325,4|0|1|0,0,0|0|0|0,0
1242137298113835009,1|1|1|2,1,NA|NA|NA|NA,NA
1140943696558481408,1|1|1|1,1,1|1|1|1,1
1140544175269666816,1|1|1|3,1,NA|NA|NA|NA,NA
1279124412005076994,1|1|1|3,1,1|1|1|1,1
1270106468193312769,1|1|1|1,1,1|1|1|1,1
1240309752283959298,3|3|3|3,3,3|3|3|3,3
1162412292966891520,1|1|4|1,1,3|0|0|0,0
1273615882812559360,3|1|1|1,1,1|1|1|1,1
1275023048740143106,1|1|1|1,1,1|1|1|1,1
1255266814835163136,1|1|1|2,1,1|1|1|1,1
1255249403192971264,2|1|2|2,2,NA|NA|NA|NA,NA
1277018858562506753,1|1|3|1,1,3|0|3|3,3
1293493773264093186,1|3|3|3,3,0|0|0|0,0
1130594956366815232,2|0|0|0,0,3|0|0|0,0
1130537929829507075,0|2|2|2,2,NA|NA|NA|NA,NA
1267820152235548673,1|1|1|3,1,1|1|1|1,1
1279154984421113858,0|1|3|3,3,3|1|3|3,3
1260201222507724803,1|1|1|3,1,1|1|1|1,1
1162464228076412929,3|3|1|3,3,1|1|1|1,1
1270164371969396736,1|1|1|1,1,1|1|1|1,1
1260510472505303041,3|3|3|3,3,1|1|3|3,-1
940897079773278210,3|3|3|2,3,3|3|3|3,3
940892956655017984,0|4|2|2,2,NA|NA|NA|NA,NA
1271379193499209728,2|4|2|0,2,NA|NA|NA|NA,NA
1297505524649472001,3|3|3|3,3,3|3|1|3,3
1287392392740581383,1|1|1|1,1,1|1|1|1,1
1023218030669717504,4|1|1|3,1,3|0|1|3,3
1259216715550019584,1|1|1|1,1,1|1|1|1,1
890309011224092672,1|3|1|1,1,1|3|1|1,1
890305378822574080,4|0|1|1,1,NA|NA|NA|NA,NA
995438942190276610,0|0|0|4,0,1|1|1|3,1
1124091657882882049,0|0|0|0,0,0|0|0|0,0
1123981855945105408,2|1|1|1,1,NA|NA|NA|NA,NA
1281656669970276352,3|3|3|3,3,NA|NA|NA|NA,NA
1274784058065682434,1|1|1|1,1,1|1|1|1,1
966725305414180864,0|0|0|0,0,0|0|0|0,0
966701889235701765,1|1|1|1,1,NA|NA|NA|NA,NA
1289598298576232448,1|1|1|1,1,1|1|1|1,1
1276490043666894850,1|3|3|3,3,1|1|1|3,1
1311561638047252480,0|0|0|2,0,NA|NA|NA|NA,NA
1243169512226201605,0|0|4|4,-1,0|0|0|0,0
1276479374263549952,2|0|3|2,2,0|0|1|0,0
1305301620968783874,1|1|3|1,1,1|1|1|1,1
1266681449324916738,1|1|1|1,1,0|0|0|0,0
1283356787677306881,1|1|1|3,1,1|1|1|1,1
1281314223621115904,1|1|1|1,1,NA|NA|NA|NA,NA
1304777424815742976,1|1|3|1,1,1|1|1|3,1
1302398778247393281,1|1|1|1,1,NA|NA|NA|NA,NA
1267824018725302273,1|1|1|1,1,1|1|1|1,1
1306594871499616260,1|1|1|2,1,1|1|1|1,1
1181919892091658241,1|1|1|1,1,1|1|1|1,1
1285497138659631104,4|3|4|0,4,0|0|0|0,0
1057656391467524098,1|1|1|1,1,0|0|3|0,0
1057618680606060545,0|0|0|0,0,NA|NA|NA|NA,NA
1198648711317987328,1|1|1|3,1,1|1|1|1,1
1198565310791589889,3|1|3|3,3,NA|NA|NA|NA,NA
1227703495266127873,1|1|1|1,1,1|1|1|1,1
1111220215378071553,1|1|1|3,1,0|0|0|0,0
1313529156970450949,1|1|1|3,1,1|1|1|1,1
1313204607812800513,0|0|0|0,0,NA|NA|NA|NA,NA
1308145956026830850,1|1|1|3,1,1|1|1|1,1
1275334248636055552,1|1|1|1,1,1|1|1|1,1
1118511159831875584,1|1|1|3,1,1|1|1|1,1
1194731718663557120,1|1|1|1,1,0|0|0|3,0
1194692814950539264,1|1|1|1,1,NA|NA|NA|NA,NA
1005952518978002946,0|0|0|0,0,0|0|0|0,0
1271550784673648640,1|1|1|3,1,1|1|1|1,1
1075059827846598656,3|1|3|4,3,0|0|0|0,0
1074987753241305088,1|1|1|1,1,NA|NA|NA|NA,NA
1103617369287610370,4|1|1|4,-1,2|2|2|2,2
1238388857072242688,1|0|3|0,0,1|1|1|0,1
1238242368010190849,0|0|2|0,0,NA|NA|NA|NA,NA
1299269895016919040,1|1|1|3,1,0|0|1|3,0
1299231647020318721,1|1|1|1,1,NA|NA|NA|NA,NA
1267805046663720961,1|1|1|1,1,1|1|1|1,1
1271123546941554694,3|3|3|2,3,1|1|1|3,1
1294019792349925378,1|1|1|1,1,1|1|1|2,1
1293989633311879168,2|0|0|0,0,NA|NA|NA|NA,NA
1292856081392242692,1|1|3|1,1,1|1|1|3,1
1200762013133217794,1|1|3|3,-1,1|1|1|1,1
1200465110285852672,1|3|1|3,-1,NA|NA|NA|NA,NA
1309437448158670850,3|3|1|3,3,1|1|1|1,1
1295386280247820289,1|1|3|1,1,1|3|1|1,1
1278589671438680065,1|1|1|3,1,0|0|0|0,0
1297311457340784640,1|1|3|3,-1,1|1|1|1,1
1279190260866523136,1|1|1|2,1,1|1|1|1,1
1260541126232113156,2|1|4|2,2,0|0|0|0,0
1275020596095660032,1|1|1|1,1,1|1|1|1,1
1279129506830258178,1|1|1|1,1,1|1|1|1,1
1238926581558652930,1|1|1|1,1,1|1|0|1,1
1266886316425392128,1|1|1|1,1,1|1|1|1,1
1283719922313506816,1|1|1|4,1,1|1|1|3,1
1267825892262211591,3|3|3|3,3,1|1|1|1,1
1296695427421675522,1|1|1|1,1,1|1|1|1,1
1294030414802296833,3|1|1|3,-1,1|1|1|1,1
1267815432762712076,1|1|1|3,1,1|1|1|1,1
1258038669405048832,0|4|0|0,0,1|1|1|1,1
1260668575372763137,1|1|4|3,1,1|1|1|3,1
1026565447674732546,1|1|1|1,1,1|1|1|1,1
1093556905644122112,1|1|3|1,1,1|1|1|1,1
1280477209287892993,2|1|1|4,1,NA|NA|NA|NA,NA
1283212372333731840,2|3|3|2,-1,3|3|3|3,3
826772712089649156,2|0|4|2,2,0|0|0|0,0
826613261810487296,2|2|2|2,2,NA|NA|NA|NA,NA
1267866437093412866,1|1|1|4,1,1|1|1|1,1
1277925905617354753,1|1|1|1,1,0|0|1|0,0
1268187472577671170,3|3|3|4,3,1|1|1|0,1
1031540465739476992,1|1|1|1,1,1|1|1|1,1
915920816977661953,2|0|2|2,2,3|2|0|3,3
1276137096542072834,3|3|3|3,3,1|1|1|3,1
817746570099691521,3|3|3|3,3,3|1|3|3,3
817745079972626432,2|0|2|2,2,NA|NA|NA|NA,NA
1161730573838290944,1|1|1|4,1,1|1|1|2,1
1254370643019272193,1|3|1|3,-1,1|3|3|1,-1
1115066631057760262,1|3|3|3,3,1|1|1|3,1
1115015390218936320,0|0|2|0,0,NA|NA|NA|NA,NA
1286270313400086529,1|1|1|1,1,0|0|0|0,0
1265433545478156295,1|1|1|1,1,1|1|1|1,1
1278818951691218944,1|1|1|3,1,1|1|1|1,1
1232449254154620929,0|0|4|0,0,0|0|0|0,0
1232297708762824705,1|1|1|4,1,NA|NA|NA|NA,NA
1167490003439640578,2|2|2|2,2,0|0|3|3,-1
1267827275380035587,1|1|1|1,1,1|1|1|1,1
1163384385036587008,1|1|1|1,1,1|1|1|1,1
1263135548069294084,3|3|3|3,3,1|1|1|1,1
1293232422927118337,1|1|1|1,1,1|1|1|1,1
1218167918845923329,3|3|3|3,3,1|1|1|3,1
1218167128664223744,0|0|0|0,0,NA|NA|NA|NA,NA
929402759757082625,0|0|0|3,0,0|0|0|0,0
976414611984527361,2|3|2|2,2,0|0|3|3,-1
976405572038938625,3|1|2|2,2,NA|NA|NA|NA,NA
1258122349548843009,3|3|3|3,3,0|0|0|3,0
1255574780599828480,1|1|1|1,1,0|1|0|0,0
1271197989453864961,1|1|1|1,1,1|1|1|1,1
928700625080209409,0|0|0|0,0,0|0|0|0,0
1260542167493292032,1|1|1|1,1,1|1|1|1,1
1296884479135567874,3|1|1|3,-1,1|1|1|1,1
1276846413595492352,1|3|3|3,3,1|1|1|1,1
1267962136086687745,1|1|1|1,1,1|1|1|1,1
1259512831239692291,1|1|1|3,1,0|0|0|3,0
1273589555673935873,3|1|3|0,3,1|1|1|0,1
844542428908572672,1|1|1|2,1,1|1|1|3,1
844531636528123908,0|0|0|2,0,NA|NA|NA|NA,NA
1268265126370705411,1|1|1|1,1,1|1|1|1,1
1163212942826987520,3|3|3|3,3,1|1|1|3,1
1163178472405176322,0|0|0|0,0,NA|NA|NA|NA,NA
1256371528456863745,0|0|0|0,0,0|0|0|0,0
1267165235481325573,0|0|0|0,0,0|0|0|0,0
1285855177048760320,1|1|1|2,1,0|0|3|0,0
1308680503357313024,3|3|3|3,3,1|1|1|3,1
1162123092983996421,1|1|4|3,1,3|1|0|3,3
1162119168084324353,0|0|0|0,0,NA|NA|NA|NA,NA
1272820927487762433,3|3|3|4,3,0|0|0|0,0
1287752258168422400,3|1|3|3,3,1|1|1|1,1
1279474313947684877,1|1|1|3,1,1|1|0|1,1
1286927632752418816,1|1|1|1,1,0|0|0|3,0
1166995908493529089,1|1|1|1,1,1|1|1|1,1
1166716023027961856,1|1|1|1,1,NA|NA|NA|NA,NA
1283897454828687361,3|3|3|3,3,3|1|3|1,-1
993269955180335104,1|1|0|3,1,1|0|0|0,0
1267815096056639499,3|1|3|3,3,1|1|1|3,1
1276114598484226048,3|3|1|3,3,1|1|1|3,1
1270039570143490051,1|1|1|3,1,1|1|1|3,1
1112664435070521344,1|1|1|3,1,1|1|1|1,1
1112634953647427586,2|2|2|2,2,NA|NA|NA|NA,NA
1313392494881669120,3|1|3|3,3,1|1|1|3,1
1268217113942114304,3|3|3|3,3,3|1|3|3,3
993192875977592833,2|3|3|3,3,3|3|3|3,3
1067569901584420864,0|0|0|0,0,0|0|0|0,0
1283083697219141639,1|1|1|3,1,1|1|1|1,1
1283036743709728772,0|0|0|0,0,NA|NA|NA|NA,NA
1282724666541514760,0|0|0|2,0,0|0|0|0,0
1189653780868075521,3|3|3|3,3,1|0|0|0,0
953667045693911040,3|1|3|3,3,3|1|1|1,1
1162445660655951874,1|1|1|1,1,0|0|0|0,0
1162442059875311618,1|3|1|1,1,NA|NA|NA|NA,NA
1202392933451935745,4|3|3|3,3,0|0|1|0,0
1202325195060592650,4|4|0|0,-1,NA|NA|NA|NA,NA
1147782742949728256,3|1|3|3,3,1|1|1|3,1
1147776905342574597,2|2|2|2,2,NA|NA|NA|NA,NA
926362153002692608,1|1|1|3,1,0|0|0|3,0
1163202275180974080,1|1|1|1,1,1|1|1|1,1
1270032728164098048,3|3|3|3,3,1|1|3|3,-1
1269374660547928067,1|1|3|3,-1,1|1|1|1,1
927513794972209152,0|0|2|0,0,NA|NA|NA|NA,NA
1300431440631472129,1|1|1|1,1,1|1|1|1,1
1300762053041434624,3|3|3|3,3,1|1|1|1,1
1299403838449999873,1|1|1|1,1,0|0|0|0,0
1297804557586661378,3|1|3|3,3,0|0|3|0,0
1264879768304001026,1|1|3|1,1,0|0|0|0,0
1260376489507393536,3|3|1|3,3,1|1|1|1,1
1262761460226093056,1|1|1|1,1,1|1|1|1,1
1313105953907257346,3|3|3|3,3,1|1|3|3,-1
1267852200652521479,1|1|1|3,1,1|1|1|1,1
866573489955901440,0|0|2|0,0,0|0|0|3,0
866570989974499328,0|0|0|2,0,NA|NA|NA|NA,NA
1308139842770022401,3|1|1|3,-1,1|1|1|1,1
1239383403302211584,3|3|3|3,3,3|3|1|3,3
1239297598059622400,1|0|2|0,0,NA|NA|NA|NA,NA
1268197760068734979,1|1|1|3,1,1|1|1|1,1
1273630549639401483,1|1|1|3,1,1|1|1|1,1
1259149800580296704,0|0|0|3,0,0|0|0|3,0
1270132716244254726,3|1|1|1,1,1|1|1|1,1
1277299271927238656,1|1|1|1,1,1|1|1|1,1
1267825912084484101,1|3|1|3,-1,1|1|1|1,1
1115326812240982016,0|0|0|0,0,0|0|0|0,0
1227330821415198720,4|1|4|4,4,0|1|0|0,0
1258456629248495616,0|0|2|0,0,0|0|0|0,0
1225343335784681472,0|0|0|0,0,0|0|0|0,0
1271162705651646464,1|3|3|3,3,0|0|0|0,0
992051524757942272,0|0|0|0,0,0|0|0|0,0
991961106997489664,0|0|2|0,0,NA|NA|NA|NA,NA
1014601248438411265,1|1|3|4,1,1|1|1|0,1
1014475993678000128,4|4|4|4,4,NA|NA|NA|NA,NA
1300371342110404608,1|3|1|3,-1,1|1|1|1,1
1222813747737169920,1|1|1|1,1,0|3|0|0,0
1236835285318742016,1|1|1|2,1,1|1|1|1,1
1236761830929969152,0|0|0|2,0,NA|NA|NA|NA,NA
1300329934615982080,3|3|3|3,3,1|1|1|0,1
1259475330206760961,0|0|0|0,0,0|0|0|0,0
1293896169018527745,3|3|3|3,3,1|1|1|1,1
1270134575621177346,1|1|3|1,1,1|1|1|1,1
859112321574203393,4|1|3|3,3,3|1|3|3,3
859090990279389187,2|1|2|0,2,NA|NA|NA|NA,NA
1310917978335186947,3|0|2|0,0,0|1|0|3,0
1310913607790714881,1|1|1|4,1,NA|NA|NA|NA,NA
1299747801820205062,1|1|1|1,1,1|1|1|1,1
1211404547102511117,3|3|3|3,3,1|1|1|3,1
1279492597363478536,3|3|3|3,3,1|1|1|1,1
1301121493011759104,1|1|1|1,1,1|1|1|1,1
1047565262881542144,1|1|2|3,1,0|0|0|3,0
1047439654184783874,1|1|1|2,1,NA|NA|NA|NA,NA
1282780448234573825,0|0|0|0,0,0|0|0|0,0
1282580730992893953,2|1|2|2,2,NA|NA|NA|NA,NA
1311091703969910786,3|1|3|3,3,1|1|1|1,1
1275198989319704578,1|1|1|3,1,1|1|1|1,1
1006513417249796096,1|1|1|2,1,1|1|1|3,1
1164304483356151808,3|3|3|3,3,1|1|1|3,1
1268946106865549315,3|1|3|3,3,1|1|1|3,1
1276650139474710536,4|1|1|1,1,0|1|0|0,0
1308159035435356162,1|1|1|1,1,1|1|1|1,1
1279477608732938243,3|3|3|3,3,3|1|1|3,-1
1298571722795429889,1|1|4|2,1,3|0|0|0,0
1298568905284300805,1|1|1|1,1,NA|NA|NA|NA,NA
925823445316841478,0|0|0|0,0,0|0|0|0,0
1163832440802164741,1|1|1|1,1,1|1|1|1,1
1163735712598024192,0|0|0|2,0,NA|NA|NA|NA,NA
1268561325552291840,1|3|1|1,1,1|1|1|1,1
1097562197348282369,1|1|1|1,1,1|3|1|1,1
1097533605574856704,1|1|3|1,1,NA|NA|NA|NA,NA
1268205660342190080,3|3|3|3,3,3|1|1|3,-1
1070783306193620992,1|1|1|1,1,0|0|0|1,0
1070779003869499392,3|3|3|3,3,NA|NA|NA|NA,NA
1310592855380029440,1|1|1|3,1,1|1|1|1,1
1279325775712399362,3|1|3|3,3,3|3|3|3,3
1079431840929378304,2|3|0|3,3,3|3|3|3,3
1275488348719775744,1|1|1|1,1,1|1|1|1,1
1222513808893259776,4|4|1|0,4,0|0|0|0,0
1091029422151516161,0|0|2|4,0,0|0|0|3,0
1090961238656516097,2|0|2|4,2,NA|NA|NA|NA,NA
1001264120149233664,1|1|1|1,1,1|1|1|2,1
1001182007190347776,2|1|2|4,2,NA|NA|NA|NA,NA
1277739690720976898,3|3|3|3,3,3|1|1|3,-1
1277708093393113088,0|1|2|0,0,NA|NA|NA|NA,NA
1293724222007717889,0|0|3|0,0,0|0|3|0,0
